"","text_id","lemma","n_tokens","year","genre","subgenre","word_count","random_id"
"26514",5250383,"define",0,2019,"FIC","FIC_Fan_Fiction",7868,41
"26515",5250386,"define",0,2019,"FIC","FIC_Fan_Fiction",4333,86
"26516",5250387,"define",0,2019,"FIC","FIC_Fan_Fiction",4409,53
"26517",5250388,"define",0,2019,"FIC","FIC_Fan_Fiction",2904,16
"26518",5250389,"define",0,2019,"FIC","FIC_Fan_Fiction",3286,45
"26519",5250390,"define",0,2019,"FIC","FIC_Fan_Fiction",2936,66
"26520",5250391,"define",0,2019,"FIC","FIC_Fan_Fiction",4233,37
"26521",5250392,"define",0,2019,"FIC","FIC_Fan_Fiction",3652,48
"26522",5250393,"define",0,2019,"FIC","FIC_Fan_Fiction",2491,40
"26523",5250394,"define",0,2019,"FIC","FIC_Fan_Fiction",2649,88
"26524",5250395,"define",0,2019,"FIC","FIC_Fan_Fiction",4276,18
"26525",5250396,"define",0,2019,"FIC","FIC_Fan_Fiction",4174,20
"26526",5250398,"define",0,2019,"FIC","FIC_Fan_Fiction",2884,67
"26527",5250399,"define",0,2019,"FIC","FIC_Fan_Fiction",4801,28
"26528",5250400,"define",0,2019,"FIC","FIC_Fan_Fiction",3321,97
"26529",5250401,"define",0,2019,"FIC","FIC_Fan_Fiction",2708,59
"26530",5250402,"define",0,2019,"FIC","FIC_Fan_Fiction",4738,21
"26531",5250403,"define",0,2019,"FIC","FIC_Fan_Fiction",2915,31
"26534",5250406,"define",0,2019,"FIC","FIC_Fan_Fiction",3177,1
"26535",5250407,"define",0,2019,"FIC","FIC_Fan_Fiction",4181,79
"26536",5250408,"define",0,2019,"FIC","FIC_Fan_Fiction",4079,90
"26537",5250409,"define",0,2019,"FIC","FIC_Fan_Fiction",4408,47
"26538",5250410,"define",0,2019,"FIC","FIC_Fan_Fiction",2723,78
"26539",5250411,"define",0,2019,"FIC","FIC_Fan_Fiction",4070,17
"26540",5250412,"define",0,2019,"FIC","FIC_Fan_Fiction",3544,99
"26541",5250413,"define",0,2019,"FIC","FIC_Fan_Fiction",3189,95
"26542",5250414,"define",0,2019,"FIC","FIC_Fan_Fiction",4293,82
"26543",5250415,"define",0,2019,"FIC","FIC_Fan_Fiction",3283,69
"26544",5250416,"define",0,2019,"FIC","FIC_Fan_Fiction",3956,29
"26545",5250417,"define",0,2019,"FIC","FIC_Fan_Fiction",2499,8
"26546",5250418,"define",0,2019,"FIC","FIC_Fan_Fiction",3581,92
"26547",5250419,"define",0,2019,"FIC","FIC_Fan_Fiction",4691,61
"26548",5250420,"define",0,2019,"FIC","FIC_Fan_Fiction",4564,81
"26549",5250421,"define",0,2019,"FIC","FIC_Fan_Fiction",4639,72
"26550",5250422,"define",0,2019,"FIC","FIC_Fan_Fiction",2799,11
"26551",5250423,"define",0,2019,"FIC","FIC_Fan_Fiction",4476,68
"26552",5250424,"define",0,2019,"FIC","FIC_Fan_Fiction",4343,4
"26553",5250425,"define",0,2019,"FIC","FIC_Fan_Fiction",4458,64
"26554",5250426,"define",0,2019,"FIC","FIC_Fan_Fiction",4478,42
"26555",5250427,"define",0,2019,"FIC","FIC_Fan_Fiction",3077,62
"26556",5250428,"define",0,2019,"FIC","FIC_Fan_Fiction",3358,15
"26557",5250429,"define",0,2019,"FIC","FIC_Fan_Fiction",2633,35
"26558",5250430,"define",0,2019,"FIC","FIC_Fan_Fiction",2583,27
"26559",5250431,"define",0,2019,"FIC","FIC_Fan_Fiction",3379,96
"26560",5250432,"define",0,2019,"FIC","FIC_Fan_Fiction",2552,14
"26561",5250433,"define",0,2019,"FIC","FIC_Fan_Fiction",3468,91
"26562",5250434,"define",0,2019,"FIC","FIC_Fan_Fiction",4536,50
"26563",5250435,"define",0,2019,"FIC","FIC_Fan_Fiction",2507,34
"26564",5250436,"define",0,2019,"FIC","FIC_Fan_Fiction",3292,24
"26565",5250437,"define",0,2019,"FIC","FIC_Fan_Fiction",3771,77
"26566",5250438,"define",0,2019,"FIC","FIC_Fan_Fiction",3547,84
"26567",5250439,"define",0,2019,"FIC","FIC_Fan_Fiction",4450,5
"26568",5250440,"define",0,2019,"FIC","FIC_Fan_Fiction",3694,57
"26569",5250441,"define",0,2019,"FIC","FIC_Fan_Fiction",2526,73
"26570",5250442,"define",0,2019,"FIC","FIC_Fan_Fiction",2779,85
"26571",5250443,"define",0,2019,"FIC","FIC_Fan_Fiction",2655,49
"26572",5250444,"define",0,2019,"FIC","FIC_Fan_Fiction",4112,19
"26573",5250445,"define",0,2019,"FIC","FIC_Fan_Fiction",3302,10
"26574",5250446,"define",0,2019,"FIC","FIC_Fan_Fiction",4593,36
"26575",5250447,"define",0,2019,"FIC","FIC_Fan_Fiction",2935,25
"26576",5250448,"define",0,2019,"FIC","FIC_Fan_Fiction",2953,93
"26577",5250449,"define",0,2019,"FIC","FIC_Fan_Fiction",2879,58
"26578",5250450,"define",0,2019,"FIC","FIC_Fan_Fiction",3498,23
"26579",5250451,"define",0,2019,"FIC","FIC_Fan_Fiction",2602,100
"26580",5250452,"define",0,2019,"FIC","FIC_Fan_Fiction",2415,39
"26581",5250453,"define",0,2019,"FIC","FIC_Fan_Fiction",3377,38
"26582",5250454,"define",0,2019,"FIC","FIC_Fan_Fiction",2653,89
"26583",5250455,"define",0,2019,"FIC","FIC_Fan_Fiction",4155,74
"26584",5250456,"define",0,2019,"FIC","FIC_Fan_Fiction",2596,76
"26585",5250457,"define",0,2019,"FIC","FIC_Fan_Fiction",2550,75
"26586",5250458,"define",0,2019,"FIC","FIC_Fan_Fiction",2612,52
"26587",5250459,"define",0,2019,"FIC","FIC_Fan_Fiction",2788,71
"26588",5250460,"define",0,2019,"FIC","FIC_Fan_Fiction",2440,9
"26589",5250461,"define",0,2019,"FIC","FIC_Fan_Fiction",4754,46
"26590",5250462,"define",0,2019,"FIC","FIC_Fan_Fiction",2757,70
"26591",5250463,"define",0,2019,"FIC","FIC_Fan_Fiction",3279,54
"26592",5250464,"define",0,2019,"FIC","FIC_Fan_Fiction",3516,33
"26593",5250465,"define",0,2019,"FIC","FIC_Fan_Fiction",3103,51
"26594",5250466,"define",0,2019,"FIC","FIC_Fan_Fiction",3247,43
"26595",5250467,"define",0,2019,"FIC","FIC_Fan_Fiction",3197,55
"26596",5250468,"define",0,2019,"FIC","FIC_Fan_Fiction",3882,94
"26597",5250469,"define",0,2019,"FIC","FIC_Fan_Fiction",4219,65
"26598",5250470,"define",0,2019,"FIC","FIC_Fan_Fiction",3782,2
"26600",5250472,"define",0,2019,"FIC","FIC_Fan_Fiction",2854,3
"26601",5250473,"define",0,2019,"FIC","FIC_Fan_Fiction",2723,53
"26602",5250474,"define",0,2019,"FIC","FIC_Fan_Fiction",3396,56
"26603",5250475,"define",0,2019,"FIC","FIC_Fan_Fiction",2985,72
"26604",5250476,"define",0,2019,"FIC","FIC_Fan_Fiction",2594,37
"26605",5250477,"define",0,2019,"FIC","FIC_Fan_Fiction",2855,96
"26606",5250478,"define",0,2019,"FIC","FIC_Fan_Fiction",3827,36
"26607",5250479,"define",0,2019,"FIC","FIC_Fan_Fiction",3954,88
"26608",5250480,"define",0,2019,"FIC","FIC_Fan_Fiction",2576,90
"26609",5250481,"define",0,2019,"FIC","FIC_Fan_Fiction",2396,35
"26610",5250482,"define",0,2019,"FIC","FIC_Fan_Fiction",2737,94
"26611",5250483,"define",0,2019,"FIC","FIC_Fan_Fiction",2873,3
"26612",5250484,"define",0,2019,"FIC","FIC_Fan_Fiction",3959,19
"26613",5250485,"define",0,2019,"FIC","FIC_Fan_Fiction",2957,46
"26614",5250486,"define",0,2019,"FIC","FIC_Fan_Fiction",3552,80
"26615",5250487,"define",0,2019,"FIC","FIC_Fan_Fiction",2886,41
"26616",5250488,"define",0,2019,"FIC","FIC_Fan_Fiction",3678,16
"26617",5250489,"define",0,2019,"FIC","FIC_Fan_Fiction",2565,12
"26618",5250490,"define",0,2019,"FIC","FIC_Fan_Fiction",2229,61
"26619",5250491,"define",0,2019,"FIC","FIC_Fan_Fiction",3706,76
"26620",5250492,"define",0,2019,"FIC","FIC_Fan_Fiction",3352,11
"26621",5250493,"define",0,2019,"FIC","FIC_Fan_Fiction",3109,89
"26622",5250494,"define",0,2019,"FIC","FIC_Fan_Fiction",2939,91
"26623",5250495,"define",0,2019,"FIC","FIC_Fan_Fiction",3122,13
"26624",5250496,"define",0,2019,"FIC","FIC_Fan_Fiction",3852,18
"26625",5250497,"define",0,2019,"FIC","FIC_Fan_Fiction",4215,23
"26626",5250498,"define",0,2019,"FIC","FIC_Fan_Fiction",3555,34
"26627",5250500,"define",0,2019,"FIC","FIC_Fan_Fiction",3694,9
"26628",5250501,"define",0,2019,"FIC","FIC_Fan_Fiction",2832,26
"26629",5250502,"define",0,2019,"FIC","FIC_Fan_Fiction",3651,31
"26630",5250503,"define",0,2019,"FIC","FIC_Fan_Fiction",3055,21
"26631",5250504,"define",0,2019,"FIC","FIC_Fan_Fiction",2792,60
"26632",5250505,"define",0,2019,"FIC","FIC_Fan_Fiction",3276,14
"26633",5250506,"define",0,2019,"FIC","FIC_Fan_Fiction",2468,68
"26634",5250507,"define",0,2019,"FIC","FIC_Fan_Fiction",4096,8
"26635",5250508,"define",0,2019,"FIC","FIC_Fan_Fiction",4128,58
"26636",5250509,"define",0,2019,"FIC","FIC_Fan_Fiction",2613,6
"26637",5250510,"define",0,2019,"FIC","FIC_Fan_Fiction",3006,44
"26638",5250511,"define",0,2019,"FIC","FIC_Fan_Fiction",3997,83
"26639",5250512,"define",0,2019,"FIC","FIC_Fan_Fiction",3662,42
"26640",5250513,"define",0,2019,"FIC","FIC_Fan_Fiction",3836,78
"26641",5250514,"define",0,2019,"FIC","FIC_Fan_Fiction",3346,70
"26642",5250515,"define",0,2019,"FIC","FIC_Fan_Fiction",3900,29
"26643",5250516,"define",0,2019,"FIC","FIC_Fan_Fiction",4470,95
"26644",5250517,"define",0,2019,"FIC","FIC_Fan_Fiction",2909,28
"26645",5250518,"define",0,2019,"FIC","FIC_Fan_Fiction",3012,5
"26646",5250522,"define",0,2019,"FIC","FIC_Fan_Fiction",3449,85
"26647",5250523,"define",0,2019,"FIC","FIC_Fan_Fiction",2684,45
"26648",5250524,"define",0,2019,"FIC","FIC_Fan_Fiction",4784,33
"26649",5250525,"define",0,2019,"FIC","FIC_Fan_Fiction",3574,17
"26650",5250526,"define",0,2019,"FIC","FIC_Fan_Fiction",4117,52
"26651",5250527,"define",0,2019,"FIC","FIC_Fan_Fiction",2944,87
"26652",5250528,"define",0,2019,"FIC","FIC_Fan_Fiction",4537,73
"26653",5250529,"define",0,2019,"FIC","FIC_Fan_Fiction",4468,71
"26654",5250530,"define",0,2019,"FIC","FIC_Fan_Fiction",3281,65
"26655",5250531,"define",0,2019,"FIC","FIC_Fan_Fiction",3003,75
"45212",5002717,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7057,92
"45213",5002720,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3987,97
"45214",5002721,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10057,32
"45215",5002722,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9777,43
"45216",5002723,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8626,63
"45217",5002747,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2105,33
"45218",5002748,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4311,18
"45219",5002749,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8546,6
"45220",5002750,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5241,37
"45221",5002751,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2927,26
"45222",5002753,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6139,45
"45223",5002755,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5296,35
"45224",5002756,"define",0,2018,"FIC","FIC_Gen__Jrnl_",23656,44
"45225",5002757,"define",0,2018,"FIC","FIC_Gen__Jrnl_",13778,53
"45226",5002759,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2787,48
"45227",5002760,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2687,87
"45228",5002762,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2845,65
"45229",5002763,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3536,10
"45230",5002764,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4717,4
"45231",5002766,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4417,56
"45232",5002767,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4907,94
"45233",5002768,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4619,9
"45234",5002769,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6299,11
"45235",5002770,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7392,72
"45236",5002771,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7615,49
"45237",5002772,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7706,41
"45238",5002773,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7342,66
"45239",5002774,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3054,47
"45240",5002775,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5731,68
"45241",5002776,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6979,7
"45242",5002777,"define",0,2018,"FIC","FIC_Gen__Jrnl_",13824,75
"45243",5002811,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9323,51
"45244",5002812,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6299,31
"45245",5002813,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4796,14
"45246",5002814,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9639,93
"45247",5002815,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3470,73
"45248",5002816,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5923,85
"45249",5002817,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2851,100
"45250",5002821,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4484,61
"45251",5002822,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7294,58
"45252",5002823,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3556,30
"45253",5002824,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9459,69
"45254",5002825,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6047,17
"45255",5002826,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5148,52
"45256",5002828,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4502,21
"45257",5002829,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2732,23
"45258",5002831,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4815,83
"45259",5002832,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8566,79
"45260",5002833,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2696,80
"45261",5002834,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6128,16
"45262",5002835,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9767,2
"45263",5002836,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4522,96
"45264",5002837,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2873,74
"45265",5002838,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3034,19
"45266",5002839,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5259,88
"45267",5002840,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4019,8
"45268",5002841,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1859,71
"45269",5002842,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7277,84
"45270",5002843,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2521,34
"45271",5002844,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5538,62
"45272",5002845,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4832,28
"45273",5002847,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6797,89
"45274",5002848,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6643,1
"45275",5002849,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4537,67
"45276",5002850,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1873,70
"45277",5002851,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7558,76
"45278",5002852,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6833,81
"45279",5002853,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4862,98
"45280",5002854,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6731,86
"45281",5002855,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5610,27
"45282",5002856,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8290,39
"45283",5002857,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7730,50
"45284",5002858,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6617,99
"45285",5002859,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3942,40
"45286",5002860,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8440,20
"45287",5002861,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3575,22
"45288",5002862,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1783,5
"45289",5002863,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3947,12
"45290",5002864,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5648,29
"45292",5002866,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2430,38
"45293",5002867,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4932,24
"45294",5002868,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5018,78
"45295",5002869,"define",0,2018,"FIC","FIC_Gen__Jrnl_",12864,36
"45296",5002870,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2345,15
"45297",5002871,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3754,82
"45298",5002872,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5088,57
"45299",5002873,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6562,64
"45300",5002874,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6352,13
"45301",5002875,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5118,78
"45302",5002876,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4189,88
"45303",5002877,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2582,13
"45304",5002878,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1838,10
"45307",5002881,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2900,100
"45309",5002883,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3911,57
"45310",5002884,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3612,77
"45311",5002885,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4976,20
"45312",5002886,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2344,4
"45313",5002887,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3756,6
"45314",5002888,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6473,17
"45315",5002889,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6646,75
"45316",5002890,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5311,71
"45317",5002891,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3570,39
"45318",5002892,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2033,7
"45319",5002893,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8437,32
"45320",5002894,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3684,11
"45321",5002895,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6511,14
"45322",5002896,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7736,12
"45323",5002928,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6160,51
"45324",5002929,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5005,25
"45325",5002930,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5585,38
"45326",5002931,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3543,67
"45327",5002932,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2964,76
"45328",5002933,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2638,5
"45329",5002934,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6259,97
"45330",5002935,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7278,56
"45331",5002936,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2785,69
"45332",5002937,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3507,90
"45333",5002938,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6468,28
"45334",5002939,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6170,29
"45335",5002940,"define",0,2018,"FIC","FIC_Gen__Jrnl_",15392,35
"45336",5002941,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10488,58
"45337",5002942,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3349,26
"45338",5002943,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2096,1
"45339",5002944,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4030,81
"45340",5002945,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4454,41
"45341",5002946,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3597,82
"45342",5002947,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4901,48
"45343",5002948,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6179,46
"45344",5002949,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5764,30
"45345",5002950,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4113,40
"45346",5002951,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3632,85
"45347",5002952,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2616,27
"45348",5002953,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6274,54
"45349",5002954,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6225,89
"45350",5002956,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7477,45
"45351",5002958,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8879,61
"45352",5002959,"define",0,2018,"FIC","FIC_Gen__Jrnl_",16058,53
"45353",5002962,"define",0,2018,"FIC","FIC_Gen__Jrnl_",15221,80
"45354",5002963,"define",0,2018,"FIC","FIC_Gen__Jrnl_",12482,64
"45355",5002964,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5445,84
"45356",5002967,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2628,73
"45357",5002971,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6794,66
"45358",5002972,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4415,60
"45359",5002973,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5691,95
"45360",5002977,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9346,3
"45361",5002978,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10840,42
"45362",5002979,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3078,72
"45363",5002982,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5190,50
"45364",5002984,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7748,21
"45365",5002986,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4946,8
"45366",5002988,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4187,2
"45367",5002989,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4316,99
"45368",5002990,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6752,47
"45369",5002995,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7782,83
"45370",5003014,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2750,86
"45371",5003021,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4787,16
"45372",5003025,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4742,62
"45373",5003026,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7773,31
"45374",5003027,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4237,44
"45375",5003028,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4842,65
"45376",5003029,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3340,9
"45377",5003030,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4476,68
"45378",5003031,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3014,74
"45379",5003032,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9059,23
"45380",5003060,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6494,92
"45381",5003061,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5881,37
"45382",5003062,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2927,34
"45383",5003063,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8860,19
"45384",5003064,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3464,33
"45385",5003065,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4885,87
"45386",5003066,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4463,93
"45387",5003067,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3880,98
"45388",5003070,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3823,52
"45389",5003072,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10907,96
"45390",5003073,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9573,94
"45391",5003074,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3198,22
"45392",5003080,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4888,91
"45393",5003082,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6141,24
"45394",5003084,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6214,49
"45395",5003085,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8981,63
"45396",5003086,"define",0,2018,"FIC","FIC_Gen__Jrnl_",11750,18
"45397",5003087,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7307,70
"45398",5003089,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5048,79
"45399",5003090,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1732,36
"45400",5003094,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5269,59
"45401",5003095,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2285,11
"45402",5003096,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5132,17
"45403",5003099,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6144,3
"45404",5003102,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8436,2
"45405",5003103,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2067,80
"45406",5003105,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4263,33
"45407",5003109,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5640,49
"45408",5003112,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3394,22
"45409",5003115,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2082,70
"45410",5003118,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6352,58
"45411",5003121,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4505,24
"45412",5003124,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5364,8
"45413",5003126,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3522,75
"45414",5003129,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8690,19
"45415",5003170,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5340,13
"45416",5003171,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4468,6
"45417",5003172,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2378,47
"45418",5003173,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3029,23
"45419",5003174,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5650,96
"45420",5003176,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4195,5
"45421",5003177,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5882,73
"45422",5003178,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8501,91
"45423",5003179,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9353,4
